ruta,clase,particion
data/raw/asl_alphabet_train/A/A2323.jpg,A,val
data/raw/asl_alphabet_train/A/A1102.jpg,A,val
data/raw/asl_alphabet_train/A/A1352.jpg,A,val
data/raw/asl_alphabet_train/A/A415.jpg,A,val
data/raw/asl_alphabet_train/A/A1211.jpg,A,val
data/raw/asl_alphabet_train/A/A381.jpg,A,val
data/raw/asl_alphabet_train/A/A865.jpg,A,val
data/raw/asl_alphabet_train/A/A1715.jpg,A,val
data/raw/asl_alphabet_train/A/A979.jpg,A,val
data/raw/asl_alphabet_train/A/A2067.jpg,A,val
data/raw/asl_alphabet_train/A/A2400.jpg,A,val
data/raw/asl_alphabet_train/A/A542.jpg,A,val
data/raw/asl_alphabet_train/A/A387.jpg,A,val
data/raw/asl_alphabet_train/A/A2830.jpg,A,val
data/raw/asl_alphabet_train/A/A1434.jpg,A,val
data/raw/asl_alphabet_train/A/A2798.jpg,A,val
data/raw/asl_alphabet_train/A/A1432.jpg,A,val
data/raw/asl_alphabet_train/A/A2210.jpg,A,val
data/raw/asl_alphabet_train/A/A2174.jpg,A,val
data/raw/asl_alphabet_train/A/A2039.jpg,A,val
data/raw/asl_alphabet_train/A/A2004.jpg,A,val
data/raw/asl_alphabet_train/A/A2168.jpg,A,val
data/raw/asl_alphabet_train/A/A493.jpg,A,val
data/raw/asl_alphabet_train/A/A562.jpg,A,test
data/raw/asl_alphabet_train/A/A2867.jpg,A,test
data/raw/asl_alphabet_train/A/A1849.jpg,A,test
data/raw/asl_alphabet_train/A/A1678.jpg,A,test
data/raw/asl_alphabet_train/A/A2722.jpg,A,test
data/raw/asl_alphabet_train/A/A48.jpg,A,test
data/raw/asl_alphabet_train/A/A1418.jpg,A,test
data/raw/asl_alphabet_train/A/A2841.jpg,A,test
data/raw/asl_alphabet_train/A/A161.jpg,A,test
data/raw/asl_alphabet_train/A/A1583.jpg,A,test
data/raw/asl_alphabet_train/A/A563.jpg,A,test
data/raw/asl_alphabet_train/A/A1907.jpg,A,test
data/raw/asl_alphabet_train/A/A2921.jpg,A,test
data/raw/asl_alphabet_train/A/A406.jpg,A,test
data/raw/asl_alphabet_train/A/A2945.jpg,A,test
data/raw/asl_alphabet_train/A/A1727.jpg,A,test
data/raw/asl_alphabet_train/A/A1792.jpg,A,test
data/raw/asl_alphabet_train/A/A805.jpg,A,test
data/raw/asl_alphabet_train/A/A911.jpg,A,test
data/raw/asl_alphabet_train/A/A120.jpg,A,test
data/raw/asl_alphabet_train/A/A266.jpg,A,test
data/raw/asl_alphabet_train/A/A1463.jpg,A,test
data/raw/asl_alphabet_train/A/A1686.jpg,A,test
data/raw/asl_alphabet_train/A/A1884.jpg,A,test
data/raw/asl_alphabet_train/A/A2940.jpg,A,test
data/raw/asl_alphabet_train/A/A1721.jpg,A,test
data/raw/asl_alphabet_train/A/A1071.jpg,A,test
data/raw/asl_alphabet_train/A/A879.jpg,A,test
data/raw/asl_alphabet_train/A/A2949.jpg,A,test
data/raw/asl_alphabet_train/A/A723.jpg,A,test
data/raw/asl_alphabet_train/A/A1737.jpg,A,test
data/raw/asl_alphabet_train/A/A1329.jpg,A,test
data/raw/asl_alphabet_train/A/A1007.jpg,A,test
data/raw/asl_alphabet_train/A/A1031.jpg,A,test
data/raw/asl_alphabet_train/A/A159.jpg,A,test
data/raw/asl_alphabet_train/A/A362.jpg,A,test
data/raw/asl_alphabet_train/A/A963.jpg,A,test
data/raw/asl_alphabet_train/A/A2063.jpg,A,test
data/raw/asl_alphabet_train/A/A2246.jpg,A,test
data/raw/asl_alphabet_train/A/A2132.jpg,A,test
data/raw/asl_alphabet_train/A/A2506.jpg,A,test
data/raw/asl_alphabet_train/A/A2937.jpg,A,test
data/raw/asl_alphabet_train/A/A458.jpg,A,test
data/raw/asl_alphabet_train/A/A455.jpg,A,test
data/raw/asl_alphabet_train/A/A839.jpg,A,test
data/raw/asl_alphabet_train/A/A2743.jpg,A,test
data/raw/asl_alphabet_train/A/A2077.jpg,A,test
data/raw/asl_alphabet_train/A/A890.jpg,A,test
data/raw/asl_alphabet_train/A/A2136.jpg,A,test
data/raw/asl_alphabet_train/A/A682.jpg,A,test
data/raw/asl_alphabet_train/A/A941.jpg,A,test
data/raw/asl_alphabet_train/A/A99.jpg,A,test
data/raw/asl_alphabet_train/A/A2002.jpg,A,test
data/raw/asl_alphabet_train/A/A513.jpg,A,test
data/raw/asl_alphabet_train/A/A1635.jpg,A,test
data/raw/asl_alphabet_train/A/A1060.jpg,A,test
data/raw/asl_alphabet_train/A/A2374.jpg,A,test
data/raw/asl_alphabet_train/A/A101.jpg,A,test
data/raw/asl_alphabet_train/A/A2028.jpg,A,test
data/raw/asl_alphabet_train/A/A2711.jpg,A,test
data/raw/asl_alphabet_train/A/A51.jpg,A,test
data/raw/asl_alphabet_train/A/A1691.jpg,A,test
data/raw/asl_alphabet_train/A/A2395.jpg,A,test
data/raw/asl_alphabet_train/A/A835.jpg,A,test
data/raw/asl_alphabet_train/A/A1421.jpg,A,test
data/raw/asl_alphabet_train/A/A1968.jpg,A,test
data/raw/asl_alphabet_train/A/A2280.jpg,A,test
data/raw/asl_alphabet_train/A/A1319.jpg,A,test
data/raw/asl_alphabet_train/A/A1091.jpg,A,test
data/raw/asl_alphabet_train/A/A46.jpg,A,test
data/raw/asl_alphabet_train/A/A2808.jpg,A,test
data/raw/asl_alphabet_train/A/A1476.jpg,A,test
data/raw/asl_alphabet_train/A/A2227.jpg,A,test
data/raw/asl_alphabet_train/A/A2708.jpg,A,test
data/raw/asl_alphabet_train/A/A2144.jpg,A,test
data/raw/asl_alphabet_train/A/A1578.jpg,A,test
data/raw/asl_alphabet_train/A/A2773.jpg,A,test
data/raw/asl_alphabet_train/A/A118.jpg,A,test
data/raw/asl_alphabet_train/A/A2135.jpg,A,test
data/raw/asl_alphabet_train/A/A2870.jpg,A,test
data/raw/asl_alphabet_train/A/A900.jpg,A,test
data/raw/asl_alphabet_train/A/A1994.jpg,A,test
data/raw/asl_alphabet_train/A/A2616.jpg,A,test
data/raw/asl_alphabet_train/A/A2907.jpg,A,test
data/raw/asl_alphabet_train/A/A459.jpg,A,test
data/raw/asl_alphabet_train/A/A407.jpg,A,test
data/raw/asl_alphabet_train/A/A1344.jpg,A,test
data/raw/asl_alphabet_train/A/A2421.jpg,A,test
data/raw/asl_alphabet_train/A/A2783.jpg,A,test
data/raw/asl_alphabet_train/A/A2130.jpg,A,test
data/raw/asl_alphabet_train/B/B192.jpg,B,train
data/raw/asl_alphabet_train/B/B882.jpg,B,train
data/raw/asl_alphabet_train/B/B1987.jpg,B,train
data/raw/asl_alphabet_train/B/B1068.jpg,B,train
data/raw/asl_alphabet_train/B/B80.jpg,B,train
data/raw/asl_alphabet_train/B/B1565.jpg,B,train
data/raw/asl_alphabet_train/B/B883.jpg,B,train
data/raw/asl_alphabet_train/B/B1705.jpg,B,train
data/raw/asl_alphabet_train/B/B2271.jpg,B,train
data/raw/asl_alphabet_train/B/B2184.jpg,B,train
data/raw/asl_alphabet_train/B/B2553.jpg,B,train
data/raw/asl_alphabet_train/B/B2465.jpg,B,train
data/raw/asl_alphabet_train/B/B1557.jpg,B,train
data/raw/asl_alphabet_train/B/B2251.jpg,B,train
data/raw/asl_alphabet_train/B/B2034.jpg,B,train
data/raw/asl_alphabet_train/B/B2937.jpg,B,train
data/raw/asl_alphabet_train/B/B1600.jpg,B,train
data/raw/asl_alphabet_train/B/B2952.jpg,B,train
data/raw/asl_alphabet_train/B/B763.jpg,B,train
data/raw/asl_alphabet_train/B/B951.jpg,B,train
data/raw/asl_alphabet_train/B/B863.jpg,B,train
data/raw/asl_alphabet_train/B/B256.jpg,B,train
data/raw/asl_alphabet_train/B/B2709.jpg,B,train
data/raw/asl_alphabet_train/B/B309.jpg,B,train
data/raw/asl_alphabet_train/B/B1278.jpg,B,train
data/raw/asl_alphabet_train/B/B2535.jpg,B,train
data/raw/asl_alphabet_train/B/B2742.jpg,B,train
data/raw/asl_alphabet_train/B/B2318.jpg,B,train
data/raw/asl_alphabet_train/B/B19.jpg,B,train
data/raw/asl_alphabet_train/B/B343.jpg,B,train
data/raw/asl_alphabet_train/B/B2428.jpg,B,train
data/raw/asl_alphabet_train/B/B1347.jpg,B,train
data/raw/asl_alphabet_train/B/B1768.jpg,B,train
data/raw/asl_alphabet_train/B/B363.jpg,B,train
data/raw/asl_alphabet_train/B/B2181.jpg,B,train
data/raw/asl_alphabet_train/B/B1453.jpg,B,train
data/raw/asl_alphabet_train/B/B2295.jpg,B,train
data/raw/asl_alphabet_train/B/B1675.jpg,B,train
data/raw/asl_alphabet_train/B/B793.jpg,B,train
data/raw/asl_alphabet_train/B/B1289.jpg,B,train
data/raw/asl_alphabet_train/B/B1204.jpg,B,train
data/raw/asl_alphabet_train/B/B755.jpg,B,train
data/raw/asl_alphabet_train/B/B4.jpg,B,train
data/raw/asl_alphabet_train/B/B1117.jpg,B,train
data/raw/asl_alphabet_train/B/B1558.jpg,B,train
data/raw/asl_alphabet_train/B/B2232.jpg,B,train
data/raw/asl_alphabet_train/B/B2371.jpg,B,train
data/raw/asl_alphabet_train/B/B1828.jpg,B,train
data/raw/asl_alphabet_train/B/B862.jpg,B,train
data/raw/asl_alphabet_train/B/B991.jpg,B,train
data/raw/asl_alphabet_train/B/B2691.jpg,B,train
data/raw/asl_alphabet_train/B/B1257.jpg,B,train
data/raw/asl_alphabet_train/B/B2516.jpg,B,train
data/raw/asl_alphabet_train/B/B2549.jpg,B,train
data/raw/asl_alphabet_train/B/B2743.jpg,B,train
data/raw/asl_alphabet_train/B/B2124.jpg,B,train
data/raw/asl_alphabet_train/B/B1300.jpg,B,train
data/raw/asl_alphabet_train/B/B873.jpg,B,train
data/raw/asl_alphabet_train/B/B2648.jpg,B,train
data/raw/asl_alphabet_train/B/B177.jpg,B,train
data/raw/asl_alphabet_train/B/B2303.jpg,B,train
data/raw/asl_alphabet_train/B/B2986.jpg,B,train
data/raw/asl_alphabet_train/B/B2533.jpg,B,train
data/raw/asl_alphabet_train/B/B2419.jpg,B,train
data/raw/asl_alphabet_train/B/B817.jpg,B,train
data/raw/asl_alphabet_train/B/B2788.jpg,B,train
data/raw/asl_alphabet_train/B/B747.jpg,B,train
data/raw/asl_alphabet_train/B/B1156.jpg,B,train
data/raw/asl_alphabet_train/B/B1096.jpg,B,train
data/raw/asl_alphabet_train/B/B42.jpg,B,train
data/raw/asl_alphabet_train/B/B62.jpg,B,train
data/raw/asl_alphabet_train/B/B1424.jpg,B,train
data/raw/asl_alphabet_train/B/B567.jpg,B,train
data/raw/asl_alphabet_train/B/B397.jpg,B,train
data/raw/asl_alphabet_train/B/B1211.jpg,B,train
data/raw/asl_alphabet_train/B/B711.jpg,B,train
data/raw/asl_alphabet_train/B/B720.jpg,B,train
data/raw/asl_alphabet_train/B/B816.jpg,B,train
data/raw/asl_alphabet_train/B/B2883.jpg,B,train
data/raw/asl_alphabet_train/B/B95.jpg,B,train
data/raw/asl_alphabet_train/B/B2848.jpg,B,train
data/raw/asl_alphabet_train/B/B2970.jpg,B,train
data/raw/asl_alphabet_train/B/B1836.jpg,B,train
data/raw/asl_alphabet_train/B/B943.jpg,B,train
data/raw/asl_alphabet_train/B/B2028.jpg,B,train
data/raw/asl_alphabet_train/B/B505.jpg,B,train
data/raw/asl_alphabet_train/B/B2301.jpg,B,train
data/raw/asl_alphabet_train/B/B2186.jpg,B,train
data/raw/asl_alphabet_train/B/B1647.jpg,B,train
data/raw/asl_alphabet_train/B/B2806.jpg,B,train
data/raw/asl_alphabet_train/B/B1407.jpg,B,train
data/raw/asl_alphabet_train/B/B2179.jpg,B,train
data/raw/asl_alphabet_train/B/B53.jpg,B,train
data/raw/asl_alphabet_train/B/B1010.jpg,B,train
data/raw/asl_alphabet_train/B/B1951.jpg,B,train
data/raw/asl_alphabet_train/B/B169.jpg,B,train
data/raw/asl_alphabet_train/B/B1599.jpg,B,train
data/raw/asl_alphabet_train/B/B1243.jpg,B,train
data/raw/asl_alphabet_train/B/B2502.jpg,B,train
data/raw/asl_alphabet_train/B/B1575.jpg,B,train
data/raw/asl_alphabet_train/B/B369.jpg,B,train
data/raw/asl_alphabet_train/B/B2123.jpg,B,train
data/raw/asl_alphabet_train/B/B2082.jpg,B,train
data/raw/asl_alphabet_train/B/B43.jpg,B,train
data/raw/asl_alphabet_train/B/B449.jpg,B,train
data/raw/asl_alphabet_train/B/B985.jpg,B,train
data/raw/asl_alphabet_train/B/B2694.jpg,B,train
data/raw/asl_alphabet_train/B/B1231.jpg,B,train
data/raw/asl_alphabet_train/B/B611.jpg,B,train
data/raw/asl_alphabet_train/B/B1998.jpg,B,train
data/raw/asl_alphabet_train/B/B1693.jpg,B,train
data/raw/asl_alphabet_train/B/B749.jpg,B,train
data/raw/asl_alphabet_train/B/B1687.jpg,B,train
data/raw/asl_alphabet_train/B/B600.jpg,B,train
data/raw/asl_alphabet_train/B/B635.jpg,B,train
data/raw/asl_alphabet_train/B/B2160.jpg,B,train
data/raw/asl_alphabet_train/B/B1086.jpg,B,train
data/raw/asl_alphabet_train/B/B220.jpg,B,train
data/raw/asl_alphabet_train/B/B2486.jpg,B,train
data/raw/asl_alphabet_train/B/B2475.jpg,B,train
data/raw/asl_alphabet_train/B/B2493.jpg,B,train
data/raw/asl_alphabet_train/B/B2584.jpg,B,train
data/raw/asl_alphabet_train/B/B1383.jpg,B,train
data/raw/asl_alphabet_train/B/B1524.jpg,B,train
data/raw/asl_alphabet_train/B/B2572.jpg,B,train
data/raw/asl_alphabet_train/B/B2070.jpg,B,train
data/raw/asl_alphabet_train/B/B1531.jpg,B,train
data/raw/asl_alphabet_train/B/B350.jpg,B,train
data/raw/asl_alphabet_train/B/B526.jpg,B,train
data/raw/asl_alphabet_train/B/B1811.jpg,B,train
data/raw/asl_alphabet_train/B/B299.jpg,B,train
data/raw/asl_alphabet_train/B/B2429.jpg,B,train
data/raw/asl_alphabet_train/B/B2894.jpg,B,train
data/raw/asl_alphabet_train/B/B2759.jpg,B,train
data/raw/asl_alphabet_train/B/B618.jpg,B,train
data/raw/asl_alphabet_train/B/B530.jpg,B,train
data/raw/asl_alphabet_train/B/B2488.jpg,B,train
data/raw/asl_alphabet_train/B/B586.jpg,B,train
data/raw/asl_alphabet_train/B/B2379.jpg,B,train
data/raw/asl_alphabet_train/B/B501.jpg,B,train
data/raw/asl_alphabet_train/B/B454.jpg,B,train
data/raw/asl_alphabet_train/B/B1672.jpg,B,train
data/raw/asl_alphabet_train/B/B1202.jpg,B,train
data/raw/asl_alphabet_train/B/B2211.jpg,B,train
data/raw/asl_alphabet_train/B/B226.jpg,B,train
data/raw/asl_alphabet_train/B/B1131.jpg,B,train
data/raw/asl_alphabet_train/B/B467.jpg,B,train
data/raw/asl_alphabet_train/B/B2220.jpg,B,train
data/raw/asl_alphabet_train/B/B1313.jpg,B,train
data/raw/asl_alphabet_train/B/B2684.jpg,B,train
data/raw/asl_alphabet_train/B/B341.jpg,B,train
data/raw/asl_alphabet_train/B/B981.jpg,B,train
data/raw/asl_alphabet_train/B/B1802.jpg,B,train
data/raw/asl_alphabet_train/B/B929.jpg,B,train
data/raw/asl_alphabet_train/B/B200.jpg,B,train
data/raw/asl_alphabet_train/B/B127.jpg,B,train
data/raw/asl_alphabet_train/B/B2665.jpg,B,train
data/raw/asl_alphabet_train/B/B61.jpg,B,train
data/raw/asl_alphabet_train/B/B886.jpg,B,train
data/raw/asl_alphabet_train/B/B795.jpg,B,train
data/raw/asl_alphabet_train/B/B1489.jpg,B,train
data/raw/asl_alphabet_train/B/B1457.jpg,B,train
data/raw/asl_alphabet_train/B/B2636.jpg,B,train
data/raw/asl_alphabet_train/B/B1933.jpg,B,train
data/raw/asl_alphabet_train/B/B1013.jpg,B,train
data/raw/asl_alphabet_train/B/B2420.jpg,B,train
data/raw/asl_alphabet_train/B/B244.jpg,B,train
data/raw/asl_alphabet_train/B/B1690.jpg,B,train
data/raw/asl_alphabet_train/B/B2603.jpg,B,train
data/raw/asl_alphabet_train/B/B1804.jpg,B,train
data/raw/asl_alphabet_train/B/B2659.jpg,B,train
data/raw/asl_alphabet_train/B/B2342.jpg,B,train
data/raw/asl_alphabet_train/B/B331.jpg,B,train
data/raw/asl_alphabet_train/B/B2343.jpg,B,train
data/raw/asl_alphabet_train/B/B75.jpg,B,train
data/raw/asl_alphabet_train/B/B2142.jpg,B,train
data/raw/asl_alphabet_train/B/B714.jpg,B,train
data/raw/asl_alphabet_train/B/B88.jpg,B,train
data/raw/asl_alphabet_train/B/B995.jpg,B,train
data/raw/asl_alphabet_train/B/B743.jpg,B,train
data/raw/asl_alphabet_train/B/B1215.jpg,B,train
data/raw/asl_alphabet_train/B/B1650.jpg,B,train
data/raw/asl_alphabet_train/B/B2985.jpg,B,train
data/raw/asl_alphabet_train/B/B869.jpg,B,train
data/raw/asl_alphabet_train/B/B2169.jpg,B,train
data/raw/asl_alphabet_train/B/B2606.jpg,B,train
data/raw/asl_alphabet_train/B/B2131.jpg,B,train
data/raw/asl_alphabet_train/B/B2577.jpg,B,train
data/raw/asl_alphabet_train/B/B1444.jpg,B,train
data/raw/asl_alphabet_train/B/B334.jpg,B,train
data/raw/asl_alphabet_train/B/B111.jpg,B,train
data/raw/asl_alphabet_train/B/B238.jpg,B,train
data/raw/asl_alphabet_train/B/B2980.jpg,B,train
data/raw/asl_alphabet_train/B/B1633.jpg,B,train
data/raw/asl_alphabet_train/B/B1374.jpg,B,train
data/raw/asl_alphabet_train/B/B275.jpg,B,train
data/raw/asl_alphabet_train/B/B2859.jpg,B,train
data/raw/asl_alphabet_train/B/B335.jpg,B,train
data/raw/asl_alphabet_train/B/B736.jpg,B,train
data/raw/asl_alphabet_train/B/B487.jpg,B,train
data/raw/asl_alphabet_train/B/B1233.jpg,B,train
data/raw/asl_alphabet_train/B/B2341.jpg,B,train
data/raw/asl_alphabet_train/B/B674.jpg,B,train
data/raw/asl_alphabet_train/B/B2447.jpg,B,train
data/raw/asl_alphabet_train/B/B2918.jpg,B,train
data/raw/asl_alphabet_train/B/B410.jpg,B,train
data/raw/asl_alphabet_train/B/B218.jpg,B,train
data/raw/asl_alphabet_train/B/B992.jpg,B,train
data/raw/asl_alphabet_train/B/B2861.jpg,B,train
data/raw/asl_alphabet_train/B/B2504.jpg,B,train
data/raw/asl_alphabet_train/B/B107.jpg,B,train
data/raw/asl_alphabet_train/B/B821.jpg,B,train
data/raw/asl_alphabet_train/B/B2351.jpg,B,train
data/raw/asl_alphabet_train/B/B2913.jpg,B,train
data/raw/asl_alphabet_train/B/B2905.jpg,B,train
data/raw/asl_alphabet_train/B/B767.jpg,B,train
data/raw/asl_alphabet_train/B/B1623.jpg,B,train
data/raw/asl_alphabet_train/B/B455.jpg,B,train
data/raw/asl_alphabet_train/B/B1954.jpg,B,train
data/raw/asl_alphabet_train/B/B2219.jpg,B,train
data/raw/asl_alphabet_train/B/B136.jpg,B,train
data/raw/asl_alphabet_train/B/B2320.jpg,B,train
data/raw/asl_alphabet_train/B/B1966.jpg,B,train
data/raw/asl_alphabet_train/B/B1197.jpg,B,train
data/raw/asl_alphabet_train/B/B2789.jpg,B,train
data/raw/asl_alphabet_train/B/B248.jpg,B,train
data/raw/asl_alphabet_train/B/B2176.jpg,B,train
data/raw/asl_alphabet_train/B/B439.jpg,B,train
data/raw/asl_alphabet_train/B/B431.jpg,B,train
data/raw/asl_alphabet_train/B/B115.jpg,B,train
data/raw/asl_alphabet_train/B/B2151.jpg,B,train
data/raw/asl_alphabet_train/B/B2270.jpg,B,train
data/raw/asl_alphabet_train/B/B1281.jpg,B,train
data/raw/asl_alphabet_train/B/B2355.jpg,B,train
data/raw/asl_alphabet_train/B/B812.jpg,B,train
data/raw/asl_alphabet_train/B/B2758.jpg,B,train
data/raw/asl_alphabet_train/B/B2698.jpg,B,train
data/raw/asl_alphabet_train/B/B317.jpg,B,train
data/raw/asl_alphabet_train/B/B656.jpg,B,train
data/raw/asl_alphabet_train/B/B463.jpg,B,train
data/raw/asl_alphabet_train/B/B2555.jpg,B,train
data/raw/asl_alphabet_train/B/B1218.jpg,B,train
data/raw/asl_alphabet_train/B/B524.jpg,B,train
data/raw/asl_alphabet_train/B/B901.jpg,B,train
data/raw/asl_alphabet_train/B/B545.jpg,B,train
data/raw/asl_alphabet_train/B/B897.jpg,B,train
data/raw/asl_alphabet_train/B/B2069.jpg,B,train
data/raw/asl_alphabet_train/B/B1473.jpg,B,train
data/raw/asl_alphabet_train/B/B310.jpg,B,train
data/raw/asl_alphabet_train/B/B288.jpg,B,train
data/raw/asl_alphabet_train/B/B1163.jpg,B,train
data/raw/asl_alphabet_train/B/B2107.jpg,B,train
data/raw/asl_alphabet_train/B/B1921.jpg,B,train
data/raw/asl_alphabet_train/B/B164.jpg,B,train
data/raw/asl_alphabet_train/B/B2236.jpg,B,train
data/raw/asl_alphabet_train/B/B2335.jpg,B,train
data/raw/asl_alphabet_train/B/B2312.jpg,B,train
data/raw/asl_alphabet_train/B/B1034.jpg,B,train
data/raw/asl_alphabet_train/B/B842.jpg,B,train
data/raw/asl_alphabet_train/B/B1799.jpg,B,train
data/raw/asl_alphabet_train/B/B1691.jpg,B,train
data/raw/asl_alphabet_train/B/B626.jpg,B,train
data/raw/asl_alphabet_train/B/B1292.jpg,B,train
data/raw/asl_alphabet_train/B/B2655.jpg,B,train
data/raw/asl_alphabet_train/B/B537.jpg,B,train
data/raw/asl_alphabet_train/B/B2229.jpg,B,train
data/raw/asl_alphabet_train/B/B1859.jpg,B,train
data/raw/asl_alphabet_train/B/B2973.jpg,B,train
data/raw/asl_alphabet_train/B/B1652.jpg,B,train
data/raw/asl_alphabet_train/B/B2438.jpg,B,train
data/raw/asl_alphabet_train/B/B2278.jpg,B,train
data/raw/asl_alphabet_train/B/B2653.jpg,B,train
data/raw/asl_alphabet_train/B/B671.jpg,B,train
data/raw/asl_alphabet_train/B/B1209.jpg,B,train
data/raw/asl_alphabet_train/B/B1529.jpg,B,train
data/raw/asl_alphabet_train/B/B2300.jpg,B,train
data/raw/asl_alphabet_train/B/B868.jpg,B,train
data/raw/asl_alphabet_train/B/B1815.jpg,B,train
data/raw/asl_alphabet_train/B/B2671.jpg,B,train
data/raw/asl_alphabet_train/B/B416.jpg,B,train
data/raw/asl_alphabet_train/B/B776.jpg,B,train
data/raw/asl_alphabet_train/B/B831.jpg,B,train
data/raw/asl_alphabet_train/B/B2880.jpg,B,train
data/raw/asl_alphabet_train/B/B424.jpg,B,train
data/raw/asl_alphabet_train/B/B827.jpg,B,train
data/raw/asl_alphabet_train/B/B1089.jpg,B,train
data/raw/asl_alphabet_train/B/B830.jpg,B,train
data/raw/asl_alphabet_train/B/B615.jpg,B,train
data/raw/asl_alphabet_train/B/B184.jpg,B,train
data/raw/asl_alphabet_train/B/B2005.jpg,B,train
data/raw/asl_alphabet_train/B/B1480.jpg,B,train
data/raw/asl_alphabet_train/B/B240.jpg,B,train
data/raw/asl_alphabet_train/B/B2726.jpg,B,train
data/raw/asl_alphabet_train/B/B1085.jpg,B,train
data/raw/asl_alphabet_train/B/B2961.jpg,B,train
data/raw/asl_alphabet_train/B/B1622.jpg,B,train
data/raw/asl_alphabet_train/B/B2576.jpg,B,train
data/raw/asl_alphabet_train/B/B1929.jpg,B,train
data/raw/asl_alphabet_train/B/B658.jpg,B,train
data/raw/asl_alphabet_train/B/B910.jpg,B,train
data/raw/asl_alphabet_train/B/B1410.jpg,B,train
data/raw/asl_alphabet_train/B/B2225.jpg,B,train
data/raw/asl_alphabet_train/B/B2751.jpg,B,train
data/raw/asl_alphabet_train/B/B2049.jpg,B,train
data/raw/asl_alphabet_train/B/B1259.jpg,B,train
data/raw/asl_alphabet_train/B/B1465.jpg,B,train
data/raw/asl_alphabet_train/B/B960.jpg,B,train
data/raw/asl_alphabet_train/B/B1591.jpg,B,train
data/raw/asl_alphabet_train/B/B1626.jpg,B,train
data/raw/asl_alphabet_train/B/B597.jpg,B,train
data/raw/asl_alphabet_train/B/B1005.jpg,B,train
data/raw/asl_alphabet_train/B/B1855.jpg,B,train
data/raw/asl_alphabet_train/B/B667.jpg,B,train
data/raw/asl_alphabet_train/B/B1319.jpg,B,train
data/raw/asl_alphabet_train/B/B1953.jpg,B,train
data/raw/asl_alphabet_train/B/B2352.jpg,B,train
data/raw/asl_alphabet_train/B/B1706.jpg,B,train
data/raw/asl_alphabet_train/B/B2663.jpg,B,train
data/raw/asl_alphabet_train/B/B977.jpg,B,train
data/raw/asl_alphabet_train/B/B2731.jpg,B,train
data/raw/asl_alphabet_train/B/B1994.jpg,B,train
data/raw/asl_alphabet_train/B/B1667.jpg,B,train
data/raw/asl_alphabet_train/B/B333.jpg,B,train
data/raw/asl_alphabet_train/B/B718.jpg,B,train
data/raw/asl_alphabet_train/B/B2081.jpg,B,train
data/raw/asl_alphabet_train/B/B604.jpg,B,train
data/raw/asl_alphabet_train/B/B2158.jpg,B,train
data/raw/asl_alphabet_train/B/B2927.jpg,B,train
data/raw/asl_alphabet_train/B/B1656.jpg,B,train
data/raw/asl_alphabet_train/B/B1544.jpg,B,train
data/raw/asl_alphabet_train/B/B2697.jpg,B,train
data/raw/asl_alphabet_train/B/B2863.jpg,B,train
data/raw/asl_alphabet_train/B/B2212.jpg,B,train
data/raw/asl_alphabet_train/B/B2771.jpg,B,train
data/raw/asl_alphabet_train/B/B2519.jpg,B,train
data/raw/asl_alphabet_train/B/B1764.jpg,B,train
data/raw/asl_alphabet_train/B/B2132.jpg,B,train
data/raw/asl_alphabet_train/B/B342.jpg,B,train
data/raw/asl_alphabet_train/B/B1726.jpg,B,train
data/raw/asl_alphabet_train/B/B2587.jpg,B,train
data/raw/asl_alphabet_train/B/B1717.jpg,B,train
data/raw/asl_alphabet_train/B/B221.jpg,B,train
data/raw/asl_alphabet_train/B/B1135.jpg,B,train
data/raw/asl_alphabet_train/B/B344.jpg,B,train
data/raw/asl_alphabet_train/B/B1609.jpg,B,train
data/raw/asl_alphabet_train/B/B1335.jpg,B,train
data/raw/asl_alphabet_train/B/B2262.jpg,B,train
data/raw/asl_alphabet_train/B/B741.jpg,B,train
data/raw/asl_alphabet_train/B/B2036.jpg,B,train
data/raw/asl_alphabet_train/B/B1417.jpg,B,train
data/raw/asl_alphabet_train/B/B1673.jpg,B,train
